V1,V2,V3
930,5697,76
930,5698,12
930,5698,28
930,5698,36
930,5698,50
930,5698,58
930,5698,62
930,5699,24
930,5699,50
930,5699,66
930,5699,96
930,5700,51
930,5700,93
930,5700,96
930,5701,22
930,5701,50
930,5701,51
930,5701,62
930,5701,66
930,5701,96
930,5702,66
930,5702,93
930,5703,2
930,5703,22
930,5703,50
930,5703,58
930,5703,66
931,5704,15
931,5704,16
931,5704,17
931,5704,22
931,5704,66
931,5705,15
931,5705,63
931,5706,22
931,5707,58
931,5707,99
931,5708,2
931,5708,74
931,5709,16
931,5709,31
931,5709,76
931,5710,66
931,5711,24
931,5711,65
931,5711,93
931,5712,6
931,5712,93
933,5713,63
933,5714,16
933,5715,2
933,5715,22
933,5716,22
933,5716,50
933,5716,66
935,5717,43
935,5718,70
935,5719,58
935,5719,66
935,5719,96
935,5720,95
935,5721,2
935,5721,22
935,5721,74
935,5722,5
935,5723,2
935,5723,74
935,5724,22
935,5724,41
935,5725,20
936,5726,2
936,5726,15
936,5726,28
936,5726,73
936,5726,88
936,5727,24
936,5727,58
936,5727,78
936,5727,96
936,5727,99
936,5728,2
936,5728,58
936,5728,74
936,5728,95
936,5728,99
936,5729,2
936,5729,74
936,5730,5
936,5730,58
936,5730,66
936,5731,2
936,5731,62
936,5731,66
936,5732,24
936,5732,62
936,5732,63
936,5733,20
936,5733,93
937,5734,31
937,5734,43
937,5734,76
937,5735,2
937,5735,16
937,5735,28
937,5735,73
937,5735,96
937,5736,2
937,5736,74
937,5736,96
937,5736,99
937,5737,16
937,5737,22
937,5737,30
937,5737,94
937,5737,95
937,5738,2
937,5738,16
937,5738,45
937,5738,74
937,5739,5
937,5739,12
937,5739,24
937,5739,28
937,5739,36
937,5739,63
937,5740,2
937,5740,20
937,5740,50
937,5740,62
937,5740,66
937,5741,24
937,5741,63
937,5741,93
937,5741,96
937,5742,2
937,5742,16
937,5742,20
937,5742,24
937,5742,63
939,5743,22
939,5743,50
939,5743,66
939,5744,16
939,5745,29
939,5745,63
939,5745,99
939,5746,94
939,5747,15
939,5747,45
939,5747,67
939,5748,12
939,5748,28
939,5748,36
939,5748,58
939,5748,99
939,5749,50
939,5750,96
939,5751,2
939,5752,16
939,5753,2
939,5753,22
939,5753,51
939,5754,31
939,5754,66
939,5754,76
939,5755,2
939,5755,22
939,5755,24
939,5755,58
939,5756,22
939,5756,50
939,5756,63
939,5756,66
939,5756,74
939,5756,99
940,5757,22
940,5757,50
940,5757,66
940,5758,16
940,5759,29
940,5759,99
940,5760,94
940,5761,45
940,5761,67
940,5762,12
940,5762,28
940,5762,36
940,5763,50
941,5764,22
941,5765,22
941,5766,58
941,5767,6
942,5768,22
942,5769,22
942,5770,15
942,5771,58
942,5772,58
942,5772,99
942,5773,2
942,5773,24
942,5773,65
942,5773,74
942,5773,93
942,5774,76
942,5775,66
942,5776,6
942,5776,62
943,5777,31
943,5777,76
943,5778,58
943,5778,66
943,5779,16
943,5779,22
943,5779,30
943,5780,16
943,5781,50
943,5781,62
943,5781,66
943,5782,2
943,5782,16
943,5782,24
943,5782,63
944,5783,22
944,5783,50
944,5783,63
944,5783,66
944,5784,15
944,5784,16
944,5784,22
944,5784,50
944,5784,66
944,5785,16
944,5785,29
944,5785,58
944,5785,63
944,5785,99
944,5786,2
944,5786,22
944,5786,29
944,5786,94
944,5786,99
944,5787,16
944,5787,24
944,5787,45
944,5787,67
944,5787,94
944,5787,95
944,5788,2
944,5788,12
944,5788,22
944,5788,28
944,5788,36
944,5788,45
944,5788,67
944,5789,12
944,5789,28
944,5789,36
944,5790,2
944,5790,5
944,5790,45
944,5790,50
944,5790,67
944,5790,74
944,5791,12
944,5791,28
944,5791,31
944,5791,36
944,5791,76
944,5791,96
944,5792,22
944,5792,24
944,5792,50
944,5792,51
944,5792,66
944,5793,2
944,5793,16
944,5793,66
944,5793,96
944,5794,2
944,5794,22
944,5794,50
944,5794,51
944,5794,58
944,5794,66
944,5795,24
944,5795,63
944,5795,66
944,5796,2
944,5796,22
944,5796,58
944,5797,20
944,5797,22
944,5797,50
944,5797,62
944,5797,63
944,5797,66
944,5797,74
944,5797,99
945,5798,31
945,5798,43
945,5798,76
945,5799,96
945,5800,95
945,5801,96
945,5802,2
945,5802,74
945,5803,2
945,5803,74
945,5804,5
945,5805,2
945,5805,5
945,5805,16
945,5806,2
945,5807,20
945,5808,20
945,5808,93
946,5809,31
946,5809,76
946,5810,58
946,5810,66
946,5811,16
946,5812,50
946,5812,62
946,5812,66
947,5813,15
947,5813,16
947,5813,17
947,5813,20
947,5813,22
947,5813,23
947,5813,66
947,5813,96
947,5814,15
947,5814,50
947,5815,51
947,5815,58
947,5815,63
947,5815,99
947,5816,2
947,5816,22
947,5816,58
947,5816,74
947,5817,16
947,5817,31
947,5817,58
947,5817,76
947,5818,2
947,5818,22
947,5818,66
947,5819,50
947,5819,62
947,5820,23
947,5820,26
947,5820,36
948,5821,15
948,5821,16
948,5821,17
948,5821,66
948,5822,15
948,5823,31
948,5823,76
948,5824,66
948,5825,62
950,5826,15
950,5827,58
950,5827,99
950,5828,2
950,5828,74
950,5829,31
950,5829,76
950,5830,66
950,5831,62
951,5832,22
951,5832,50
951,5832,66
951,5833,16
951,5834,29
951,5834,99
951,5835,94
951,5836,45
951,5836,67
952,5837,31
952,5837,76
952,5838,58
952,5838,66
952,5839,16
953,5840,15
953,5841,58
953,5841,99
953,5842,2
953,5842,74
953,5843,31
953,5843,58
953,5843,76
953,5843,99
953,5844,31
953,5844,66
953,5844,76
953,5845,62
953,5845,93
955,5846,15
955,5846,16
955,5846,17
955,5846,22
955,5846,66
955,5847,15
955,5848,15
955,5848,16
955,5848,17
955,5848,66
955,5849,15
955,5849,22
955,5849,58
955,5849,99
955,5850,16
955,5850,58
955,5850,99
955,5851,2
955,5851,22
955,5851,74
955,5852,2
955,5852,31
955,5852,74
955,5852,76
955,5853,2
955,5853,66
955,5853,74
955,5854,24
955,5854,31
955,5854,76
955,5855,24
955,5855,65
955,5855,66
955,5855,93
955,5856,6
955,5856,31
955,5856,76
955,5857,62
955,5857,66
955,5858,50
955,5858,62
956,5859,43
956,5860,96
956,5861,95
956,5862,5
956,5863,2
956,5864,20
957,5865,43
957,5866,2
957,5866,28
957,5866,73
957,5867,96
957,5868,95
957,5869,2
957,5869,74
957,5870,5
957,5871,2
958,5872,22
958,5873,22
958,5873,88
958,5874,58
958,5874,74
958,5875,31
958,5875,76
958,5876,2
958,5876,16
958,5876,24
958,5876,63
958,5877,24
958,5877,65
958,5877,93
958,5878,6
958,5878,58
958,5879,11
958,5879,15
958,5879,74
959,5880,22
959,5881,22
959,5881,50
959,5882,58
959,5883,58
959,5884,2
959,5884,16
959,5884,24
959,5884,63
959,5885,2
959,5885,22
959,5886,6
959,5886,50
960,5887,22
960,5888,22
960,5889,58
960,5890,24
960,5890,65
960,5890,93
960,5891,6
962,5892,63
962,5893,15
962,5894,58
962,5894,99
962,5895,2
962,5895,74
962,5896,31
962,5896,76
962,5897,24
962,5897,66
962,5898,62
963,5899,70
963,5900,22
963,5900,58
963,5900,66
963,5901,22
963,5902,22
963,5903,58
963,5903,74
963,5904,22
963,5904,41
963,5905,2
963,5905,74
963,5906,6
963,5906,31
963,5906,76
964,5907,22
964,5907,50
964,5907,66
964,5908,31
964,5908,76
964,5909,16
964,5910,29
964,5910,58
964,5910,66
964,5910,99
964,5911,22
964,5912,94
964,5913,45
964,5913,67
964,5914,63
964,5915,12
964,5915,28
964,5915,36
964,5916,2
964,5916,16
964,5916,22
964,5916,30
964,5917,58
964,5917,96
964,5918,24
964,5918,51
964,5919,16
964,5919,66
964,5920,16
964,5921,2
964,5921,6
964,5921,16
964,5921,24
964,5921,63
965,5922,20
965,5922,22
965,5922,23
965,5922,70
965,5922,96
965,5923,15
965,5923,50
965,5923,63
965,5924,51
965,5924,58
965,5924,63
965,5924,66
965,5925,16
965,5925,58
965,5926,2
965,5926,16
965,5926,22
965,5926,74
965,5927,2
965,5927,22
965,5927,24
965,5928,2
965,5928,50
965,5928,74
965,5929,50
965,5929,76
965,5930,23
965,5930,26
965,5930,36
965,5930,66
965,5930,74
967,5931,22
967,5931,31
967,5931,76
967,5932,22
967,5932,58
967,5932,66
967,5933,16
967,5933,22
967,5933,30
967,5933,58
967,5934,2
967,5934,15
967,5934,16
967,5934,24
967,5934,58
967,5934,63
967,5935,2
967,5935,16
967,5935,24
967,5935,63
967,5936,24
967,5936,31
967,5936,65
967,5936,93
967,5937,6
967,5937,50
967,5937,62
967,5937,66
967,5938,6
967,5938,62
969,5939,15
969,5939,16
969,5939,17
969,5939,66
969,5940,15
969,5941,15
969,5941,58
969,5941,99
969,5942,58
969,5942,99
969,5943,2
969,5943,31
969,5943,74
969,5943,76
969,5944,31
969,5944,66
969,5944,76
969,5945,62
969,5945,66
969,5946,62
969,5947,93
975,5948,43
975,5949,96
975,5950,95
975,5951,2
975,5951,74
975,5952,5
975,5953,2
975,5954,20
976,5955,31
976,5955,76
976,5956,58
976,5956,66
976,5957,16
976,5957,22
976,5957,30
976,5958,16
976,5959,50
976,5959,62
976,5959,66
977,5960,22
977,5960,43
977,5960,50
977,5960,66
977,5961,16
977,5962,29
977,5962,96
977,5962,99
977,5963,95
977,5964,2
977,5964,45
977,5964,67
977,5964,74
978,5965,22
978,5965,43
978,5966,22
978,5967,96
978,5968,95
978,5969,5
978,5970,2
978,5970,6
979,5971,22
979,5971,50
979,5971,66
979,5972,16
979,5973,29
979,5973,99
979,5974,94
979,5975,45
979,5975,67
980,5976,31
980,5976,76
980,5977,88
980,5978,58
980,5978,66
980,5978,96
980,5979,16
980,5979,22
980,5979,30
980,5980,2
980,5980,74
980,5981,5
980,5981,16
980,5982,2
980,5982,22
980,5983,24
980,5983,58
980,5983,63
982,5984,31
982,5985,22
982,5986,22
982,5986,66
982,5987,22
982,5987,58
982,5988,2
982,5988,16
982,5988,24
982,5988,63
982,5989,24
982,5989,50
982,5989,62
982,5989,65
982,5989,66
982,5989,93
982,5990,6
982,5990,16
982,5990,24
982,5990,63
983,5991,43
983,5992,2
983,5992,28
983,5992,73
983,5993,96
983,5994,95
983,5995,2
983,5995,74
983,5996,5
983,5997,2
983,5998,24
983,5998,63
983,5999,20
984,6000,15
984,6000,16
984,6000,17
984,6000,31
984,6000,66
984,6000,76
984,6001,24
984,6001,58
984,6001,78
984,6002,15
984,6002,22
984,6003,24
984,6003,58
984,6003,78
984,6004,58
984,6004,66
984,6004,99
984,6005,2
984,6005,74
984,6006,31
984,6006,76
984,6007,58
984,6008,58
984,6008,66
984,6009,16
984,6010,50
984,6010,62
984,6010,66
984,6011,96
987,6012,15
987,6012,22
987,6012,31
987,6012,50
987,6012,76
987,6013,16
987,6013,58
987,6013,66
987,6014,16
987,6014,22
987,6014,30
987,6015,16
987,6015,58
987,6015,94
987,6015,99
987,6016,2
987,6016,45
987,6016,74
987,6017,12
987,6017,28
987,6017,31
987,6017,36
987,6017,76
987,6018,50
987,6018,66
988,6019,15
988,6019,16
988,6019,17
988,6019,66
988,6020,15
988,6021,58
988,6021,99
988,6022,2
988,6022,74
988,6023,2
988,6023,31
988,6023,74
988,6023,76
988,6024,5
988,6024,66
988,6025,2
988,6025,62
988,6026,20
988,6027,93
989,6028,15
989,6028,16
989,6028,17
989,6029,2
989,6029,15
989,6029,73
989,6030,58
989,6030,96
989,6030,99
989,6031,2
989,6031,74
989,6032,31
989,6032,76
989,6033,5
990,6034,22
990,6035,22
990,6036,58
990,6037,2
990,6037,16
990,6037,24
990,6037,63
992,6038,22
992,6038,50
992,6038,66
992,6039,16
992,6040,29
992,6040,99
992,6041,94
995,6042,31
995,6042,76
995,6043,58
995,6043,66
995,6044,96
995,6045,95
995,6046,2
995,6046,74
995,6047,5
995,6048,2
995,6048,16
995,6049,20
995,6049,50
995,6049,62
995,6049,66
996,6050,43
996,6050,99
996,6051,2
996,6051,28
996,6051,31
996,6051,73
996,6051,76
996,6052,2
996,6052,22
996,6052,58
996,6052,66
996,6052,74
996,6052,96
996,6053,16
996,6053,22
996,6053,30
996,6053,31
996,6053,95
996,6054,2
996,6054,16
996,6054,66
996,6054,74
996,6055,5
996,6055,58
996,6056,2
996,6056,16
996,6056,24
996,6056,62
996,6056,63
996,6057,24
996,6057,63
996,6057,65
996,6057,93
996,6058,2
996,6058,6
996,6058,16
996,6058,20
996,6058,24
996,6058,63
997,6059,22
997,6059,50
997,6059,66
997,6060,16
997,6061,29
997,6061,99
997,6062,94
997,6063,45
997,6063,67
997,6064,50
998,6065,22
998,6065,50
998,6065,66
998,6066,16
998,6067,29
998,6068,50
999,6069,22
999,6070,22
999,6070,50
999,6070,66
999,6071,16
999,6072,29
999,6072,99
999,6073,22
999,6073,94
999,6074,45
999,6074,67
999,6075,12
999,6075,28
999,6075,36
999,6075,45
999,6075,67
999,6076,12
999,6076,28
999,6076,36
999,6077,6
999,6077,50
999,6078,96
999,6079,51
999,6080,66
999,6081,2
999,6081,22
999,6081,58
1000,6082,20
1000,6082,22
1000,6082,23
1000,6082,50
1000,6082,66
1000,6082,96
1000,6083,16
1000,6084,29
1000,6084,99
1000,6085,2
1000,6085,28
1000,6085,50
1000,6085,73
1000,6085,94
1000,6086,45
1000,6086,51
1000,6086,63
1000,6086,67
1000,6086,96
1000,6087,12
1000,6087,15
1000,6087,28
1000,6087,36
1000,6087,58
1000,6088,50
1000,6088,58
1000,6088,74
1000,6088,99
1000,6089,2
1000,6089,5
1000,6089,74
1000,6090,2
1000,6090,31
1000,6090,74
1000,6090,76
1000,6091,31
1000,6091,66
1000,6091,76
1000,6091,96
1000,6092,51
1000,6092,62
1000,6092,66
1000,6093,16
1000,6093,66
1000,6094,2
1000,6094,22
1000,6095,20
1000,6095,50
1000,6095,62
1000,6095,93
1000,6096,23
1000,6096,26
1000,6096,36
1000,6096,93
